,deterministic_objs,deterministic_time,Surrogate_0_objs,Surrogate_0_times,Surrogate_0_deltas,Surrogate_0_inst,Surrogate_0_acc,Surrogate_1_objs,Surrogate_1_times,Surrogate_1_deltas,Surrogate_1_inst,Surrogate_1_acc,Surrogate_2_objs,Surrogate_2_times,Surrogate_2_deltas,Surrogate_2_inst,Surrogate_2_acc,Surrogate_3_objs,Surrogate_3_times,Surrogate_3_deltas,Surrogate_3_inst,Surrogate_3_acc,Surrogate_4_objs,Surrogate_4_times,Surrogate_4_deltas,Surrogate_4_inst,Surrogate_4_acc
10,196263.37068955408,66.59440660476685,194175.388027778,0.1787559986114502,0.01063867727554116,7.597101790887729,10.210342883033368,195123.64075884552,0.5699985027313232,0.005807145402141125,11.20087212236042,23.287669428214798,197097.67730081204,3.7771339416503906,-0.004250954257672696,10.630058794067235,26.022190197352096,196765.58131224697,326.769659280777,-0.002558860682604275,10.968642463186058,27.47558329850262,-1.0,-1.0,-1.0,-1,-1
11,184522.67383314235,58.2334508895874,184043.56079552608,0.09222817420959473,0.0025964995393981893,5.462423128978931,10.966672994897918,184644.7406366147,2.49766206741333,-0.0006615273935534357,13.499420731253503,41.78591894314628,183424.8534334882,1.2807400226593018,0.0059495149124431075,10.118493815277349,31.71458678517797,184517.82124939238,96.41559672355652,2.6298035082477198e-05,12.491092511810816,37.87496881057799,-1.0,-1.0,-1.0,-1,-1
12,189704.24831163685,57.09561491012573,190272.6685561974,0.2738168239593506,-0.0029963495789866283,16.07309310117079,42.05348395197542,191029.60125894164,3.250758409500122,-0.006986416799309402,8.839258100502924,16.612000285620308,190852.4345138463,3.9566245079040527,-0.006052506532817646,12.918775920750393,31.314070312089047,189776.82975174487,466.77162170410156,-0.00038260313490070136,8.828488294800682,16.778143741127764,-1.0,-1.0,-1.0,-1,-1
13,202630.11228375338,59.11144232749939,201381.39354731617,3.10672926902771,0.006162552655000074,11.481472062178291,25.883209996523743,200015.08388592402,0.41727781295776367,0.012905428360851916,6.593497636746731,18.658049787542446,199777.50139699664,1.350085973739624,0.014077921857744816,4.367001623257095,9.024393375019885,202167.47396203747,231.4285855293274,0.0022831666848609627,7.336492799822411,12.828912280072414,-1.0,-1.0,-1.0,-1,-1
14,217340.843414472,58.54775071144104,214452.1092090411,0.8230371475219727,0.013291262516737552,19.311122714155935,60.07092978985383,215699.0767215643,2.8824594020843506,0.007553880196263079,18.985325334446497,60.38661241916311,217237.59824650682,4.112038612365723,0.0004750380386087665,13.294042795760925,40.627010834421974,217356.8119035404,1296.0168719291687,-7.347210408093222e-05,16.146206047717584,50.56536466842876,-1.0,-1.0,-1.0,-1,-1
15,215072.7750378608,64.75637769699097,210291.62433184526,0.5999851226806641,0.02223038552961372,15.905172559110328,45.080428634353844,212646.92835864387,5.7814295291900635,0.011279189933685848,13.077653238194669,45.60747048476823,215226.29394418828,3.2700045108795166,-0.0007137998117170495,17.16758513872813,49.50382063511749,215407.83443143626,15.927237510681152,-0.0015578884566700287,13.495008955963645,37.0037123367215,-1.0,-1.0,-1.0,-1,-1
16,195616.59770136024,55.21264576911926,196169.02986742824,0.23638105392456055,-0.002824055691385529,14.420509744264374,38.5051078778557,196296.82157481293,0.9884166717529297,-0.003477332094749754,8.644683513092886,15.021870621941346,197088.78334456618,6.275793075561523,-0.007525872857953843,8.581566233016938,16.8984709971395,195745.75266690922,373.9423818588257,-0.0006602454345216419,5.65258167114328,9.057135986805383,-1.0,-1.0,-1.0,-1,-1
17,199351.47084492687,61.17071533203125,196202.91543063638,0.4575307369232178,0.01579399139091234,14.214303720189069,42.58711517790675,198185.9652279826,0.7664968967437744,0.005846486168395954,12.86124632604947,36.14844661507389,200074.60296498792,2.2707138061523438,-0.0036274230483283993,11.599226554761302,28.968026806830313,199869.63684305118,20.313520193099976,-0.002599258465102517,11.896159835255961,32.606965170593966,-1.0,-1.0,-1.0,-1,-1
18,222685.7567137177,65.54809403419495,223641.23855849874,0.18669533729553223,-0.004290718269913335,12.929737176211253,31.885033131762412,223474.46361048456,3.144509792327881,-0.0035417931905757146,12.067974957029847,30.739475877467353,225456.6699160139,3.936924695968628,-0.012443154170198862,15.114776413359083,47.383134097307085,216669.74147526556,10800.040793895721,0.027015716349502634,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1
19,189412.02238934467,56.5345139503479,187638.45882037742,0.6914610862731934,0.009363521631808628,12.185441744821482,34.94298649248527,188363.00288321092,5.102972030639648,0.005538294205937141,3.959697984278519,8.02061025684786,188692.54679972804,3.7211079597473145,0.003798468442186411,3.656682518430442,6.665893338477494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1
