,node,0,1,2,3,4,5,6,7,8,9,10,ope_cost,co2_budget,co2_price,demand_scaling,ope_node
57,0,12.599991,5.163265306122449,7.2,22.499991,4.5,8.183665714285715,3.838,0.5,24.232225159183674,61.56049239183674,24.909217959183675,,51420.123,0.018,-1.2,0.0
58,0,12.599991,2.0,7.2,22.499991,4.5,6.6499905,3.838,27.387755102040817,22.65059250612245,14.1115128,20.16432,,51420.123,0.018,-1.2,0.0
59,9,13.243258106122449,2.0,63.418775510204085,20.2499919,4.05,6.317490975,3.6461,0.5,18.51296084,13.40593716,19.156104,,31423.4085,0.018,-1.25,9.0
60,10,10.0799928,33.22448979591837,9.64326530612245,45.55611434897959,7.130612244897959,10.39295439489796,3.6461,3.663265306122449,37.4925526767347,13.40593716,19.156104,,28566.735,0.018,-1.15,10.0
61,9,10.0799928,2.0,15.969795918367348,23.413257206122452,7.130612244897959,6.317490975,6.80936530612245,6.826530612244898,78.61500165632654,13.40593716,25.482634612244897,,31423.4085,0.018,-1.25,9.0
62,11,22.733054024489796,2.0,9.64326530612245,20.2499919,41.0173469387755,11.987700950510204,3.6461,32.13265306122449,31.1660220644898,16.569202466122448,19.156104,,25710.0615,0.018,-1.05,11.0
63,3,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,0.5,31.1660220644898,13.40593716,19.156104,,42850.1025,0.018,-1.45,3.0
64,3,48.03917647346939,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,0.5,119.73745063591838,13.40593716,19.156104,,42850.1025,0.018,-1.45,3.0
65,4,57.52897239183674,2.0,6.48,26.5765225122449,4.05,11.101730641836735,3.6461,3.663265306122449,24.8394914522449,13.40593716,41.298961142857145,,39993.429,0.018,-1.35,4.0
66,2,12.599991,2.0,7.2,22.499991,4.5,12.784691357142858,3.838,0.5,19.4873272,14.1115128,20.16432,,39993.429,0.018,-1.0,2.0
67,4,10.0799928,2.0,19.133061224489797,121.47448169591837,4.05,14.291223753061224,3.6461,0.5,18.51296084,13.40593716,19.156104,,39993.429,0.018,-1.35,4.0
68,4,38.54938055510204,2.0,19.133061224489797,83.51529802244899,13.291836734693877,7.557849407142857,3.6461,0.5,18.51296084,13.40593716,25.482634612244897,,39993.429,0.018,-1.35,4.0
69,6,10.0799928,2.0,28.622857142857146,23.413257206122452,4.05,6.317490975,3.6461,51.11224489795919,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.35,6.0
70,5,10.0799928,2.0,6.48,23.413257206122452,4.05,6.317490975,6.80936530612245,0.5,24.8394914522449,22.89573307836735,152.01324685714286,,37136.7555,0.018,-1.25,5.0
71,11,32.222849942857145,5.122448979591837,6.48,26.5765225122449,4.05,8.089431592346939,3.6461,3.663265306122449,37.4925526767347,13.40593716,22.319369306122447,,25710.0615,0.018,-1.05,11.0
72,7,10.0799928,2.0,6.48,32.9030531244898,77.98469387755101,6.317490975,3.6461,3.663265306122449,18.51296084,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
73,8,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,13.153061224489797,18.51296084,45.038590221224496,19.156104,,31423.4085,0.018,-1.15,8.0
74,7,13.243258106122449,2.0,22.296326530612248,20.2499919,4.05,6.317490975,6.80936530612245,0.5,24.8394914522449,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
75,6,25.896319330612243,5.122448979591837,6.48,36.06631843061225,10.211224489795917,6.494685036734694,3.6461,0.5,53.30887920734695,13.40593716,19.156104,,37136.7555,0.018,-1.35,6.0
76,0,12.599991,14.653061224489797,8.781632653061225,22.499991,6.081632653061225,6.6499905,8.582897959183674,0.5,19.4873272,15.693145453061224,20.16432,,51420.123,0.018,-1.2,0.0
77,5,10.0799928,2.0,9.64326530612245,20.2499919,4.05,8.62101377755102,3.6461,0.5,135.5537771665306,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
78,11,10.0799928,2.0,44.43918367346939,51.88264496122449,4.05,12.519283135714286,3.6461,0.5,18.51296084,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
79,2,61.630603244897955,2.0,7.2,22.499991,4.5,7.502032285714286,3.838,0.5,21.068959853061223,14.1115128,21.745952653061224,,39993.429,0.018,-1.0,2.0
80,11,10.0799928,5.122448979591837,25.459591836734695,29.739787818367347,4.05,6.317490975,47.93181428571429,19.479591836734695,31.1660220644898,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
81,2,14.181623653061223,2.0,7.2,22.499991,4.5,6.6499905,3.838,0.5,19.4873272,14.1115128,24.909217959183675,,39993.429,0.018,-1.0,2.0
82,10,13.243258106122449,2.0,6.48,20.2499919,13.291836734693877,6.494685036734694,3.6461,0.5,21.676226146122453,41.87532491510204,19.156104,,28566.735,0.018,-1.15,10.0
83,6,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,9.989795918367347,18.51296084,48.20185552734694,19.156104,,37136.7555,0.018,-1.35,6.0
84,3,19.56978871836735,5.122448979591837,6.48,20.2499919,7.130612244897959,6.317490975,9.972630612244899,22.642857142857146,18.51296084,13.40593716,19.156104,,42850.1025,0.018,-1.45,3.0
85,5,10.0799928,2.0,6.48,26.5765225122449,4.05,10.038566271428571,3.6461,0.5,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
86,2,12.599991,2.0,7.2,25.66325630612245,4.5,14.318366571428571,3.838,0.5,19.4873272,56.815594432653064,20.16432,,39993.429,0.018,-1.0,2.0
87,11,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,13.153061224489797,18.51296084,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
88,7,10.0799928,2.0,6.48,20.2499919,28.694897959183674,6.494685036734694,3.6461,32.13265306122449,18.51296084,32.38552899673469,50.78875706122449,,34280.082,0.018,-1.25,7.0
89,11,10.0799928,2.0,6.48,20.2499919,4.05,7.557849407142857,3.6461,3.663265306122449,18.51296084,19.7324677722449,19.156104,,25710.0615,0.018,-1.05,11.0
90,8,13.243258106122449,80.06122448979592,6.48,20.2499919,4.05,9.684178147959184,25.788957142857146,0.5,18.51296084,13.40593716,19.156104,,31423.4085,0.018,-1.15,8.0
91,10,10.0799928,5.122448979591837,6.48,74.02550210408164,10.211224489795917,6.494685036734694,3.6461,13.153061224489797,18.51296084,13.40593716,19.156104,,28566.735,0.018,-1.15,10.0
92,2,12.599991,2.0,7.2,36.73468487755102,4.5,11.932649571428572,3.838,0.5,65.35467413877551,20.438043412244898,24.909217959183675,,39993.429,0.018,-1.0,2.0
93,5,32.222849942857145,2.0,12.806530612244899,23.413257206122452,16.372448979591837,6.317490975,3.6461,0.5,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
94,8,10.0799928,5.122448979591837,6.48,29.739787818367347,4.05,12.69647719744898,60.58487551020408,0.5,18.51296084,26.058998384489797,19.156104,,31423.4085,0.018,-1.15,8.0
95,7,22.733054024489796,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,0.5,18.51296084,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
96,0,12.599991,2.0,11.944897959183674,22.499991,4.5,9.376524214285714,10.1645306122449,0.5,19.4873272,14.1115128,20.16432,,51420.123,0.018,-1.2,0.0
97,8,10.0799928,2.0,6.48,26.5765225122449,4.05,7.026267221938776,22.625691836734696,0.5,18.51296084,13.40593716,19.156104,,31423.4085,0.018,-1.15,8.0
98,11,22.733054024489796,64.44897959183675,6.48,26.5765225122449,4.05,9.50698408622449,3.6461,0.5,18.51296084,35.54879430285715,19.156104,,25710.0615,0.018,-1.05,11.0
99,7,16.406523412244898,39.46938775510204,6.48,36.06631843061225,31.775510204081634,7.380655345408163,3.6461,6.826530612244898,31.1660220644898,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
100,2,12.599991,5.163265306122449,11.944897959183674,60.45917467346939,12.408163265306122,9.206115857142857,3.838,0.5,25.813857812244898,18.856410759183674,21.745952653061224,,39993.429,0.018,-1.0,2.0
101,0,12.599991,2.0,8.781632653061225,22.499991,4.5,6.6499905,18.07269387755102,3.663265306122449,35.30365373061225,22.019676065306122,23.32758530612245,,51420.123,0.018,-1.2,0.0
102,8,10.0799928,5.122448979591837,6.48,20.2499919,4.05,7.735043468877551,3.6461,0.5,24.8394914522449,13.40593716,19.156104,,31423.4085,0.018,-1.15,8.0
103,5,10.0799928,2.0,28.622857142857146,23.413257206122452,4.05,6.317490975,3.6461,3.663265306122449,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
104,5,85.99836014693878,2.0,6.48,51.88264496122449,7.130612244897959,6.317490975,3.6461,3.663265306122449,28.002756758367347,45.038590221224496,19.156104,,37136.7555,0.018,-1.25,5.0
105,7,10.0799928,2.0,22.296326530612248,20.2499919,4.05,6.671879098469388,70.07467142857143,25.806122448979593,18.51296084,26.058998384489797,19.156104,,34280.082,0.018,-1.25,7.0
106,2,12.599991,2.0,7.2,22.499991,9.244897959183675,6.6499905,3.838,0.5,51.11998026122449,15.693145453061224,20.16432,,39993.429,0.018,-1.0,2.0
107,4,29.059584636734694,17.612244897959187,22.296326530612248,20.2499919,19.453061224489797,7.912237530612245,54.258344897959184,16.316326530612244,37.4925526767347,13.40593716,19.156104,,39993.429,0.018,-1.35,4.0
108,11,13.243258106122449,2.0,9.64326530612245,20.2499919,4.05,6.317490975,25.788957142857146,0.5,18.51296084,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
109,10,13.243258106122449,11.36734693877551,12.806530612244899,20.2499919,37.93673469387755,9.329790024489796,3.6461,3.663265306122449,24.8394914522449,13.40593716,44.46222644897959,,28566.735,0.018,-1.15,10.0
110,9,10.0799928,2.0,6.48,20.2499919,4.05,12.873671259183673,3.6461,0.5,132.39051186040817,13.40593716,19.156104,,31423.4085,0.018,-1.25,9.0
111,7,10.0799928,2.0,6.48,20.2499919,4.05,7.026267221938776,6.80936530612245,0.5,167.18643022775512,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
112,7,10.0799928,36.3469387755102,6.48,20.2499919,4.05,6.317490975,16.299161224489797,0.5,126.06398124816327,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
113,0,39.487746102040816,2.0,7.2,22.499991,6.081632653061225,12.614283,3.838,11.571428571428573,19.4873272,14.1115128,20.16432,,51420.123,0.018,-1.2,0.0
114,7,10.0799928,2.0,6.48,20.2499919,4.05,7.735043468877551,3.6461,25.806122448979593,129.22724655428573,13.40593716,19.156104,,34280.082,0.018,-1.25,7.0
115,9,10.0799928,2.0,6.48,20.2499919,25.614285714285714,9.861372209693878,3.6461,0.5,18.51296084,16.569202466122448,19.156104,,31423.4085,0.018,-1.25,9.0
116,5,10.0799928,2.0,6.48,64.53570618571429,4.05,6.317490975,3.6461,0.5,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
117,10,16.406523412244898,5.122448979591837,6.48,20.2499919,47.17857142857142,6.671879098469388,3.6461,3.663265306122449,18.51296084,16.569202466122448,66.60508359183675,,28566.735,0.018,-1.15,10.0
118,11,89.16162545306123,5.122448979591837,6.48,20.2499919,4.05,13.936835629591837,3.6461,0.5,18.51296084,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
119,5,10.0799928,26.979591836734695,6.48,20.2499919,22.533673469387754,7.026267221938776,3.6461,0.5,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.25,5.0
120,11,16.406523412244898,11.36734693877551,53.928979591836736,23.413257206122452,13.291836734693877,13.228059382653061,16.299161224489797,0.5,59.63540981959184,13.40593716,19.156104,,25710.0615,0.018,-1.05,11.0
121,2,12.599991,2.0,7.2,43.06121548979592,13.989795918367347,6.6499905,3.838,0.5,19.4873272,14.1115128,20.16432,,39993.429,0.018,-1.0,2.0
122,0,12.599991,2.0,7.2,39.89795018367347,4.5,10.569382714285714,3.838,2.0816326530612246,30.558755771428572,17.274778106122447,20.16432,,51420.123,0.018,-1.2,0.0
123,1,12.599991,28.887755102040817,7.2,25.66325630612245,4.5,6.6499905,18.07269387755102,2.0816326530612246,19.4873272,14.1115128,20.16432,,45706.776000000005,0.018,-1.1,1.0
124,3,29.059584636734694,2.0,6.48,102.49488985918367,7.130612244897959,6.317490975,3.6461,0.5,18.51296084,13.40593716,22.319369306122447,,42850.1025,0.018,-1.45,3.0
125,4,29.059584636734694,2.0,38.11265306122449,20.2499919,7.130612244897959,12.164895012244898,3.6461,9.989795918367347,24.8394914522449,13.40593716,19.156104,,39993.429,0.018,-1.35,4.0
126,10,13.243258106122449,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,3.663265306122449,28.002756758367347,13.40593716,31.809165224489796,,28566.735,0.018,-1.15,10.0
127,4,29.059584636734694,42.59183673469388,6.48,36.06631843061225,4.05,6.494685036734694,3.6461,16.316326530612244,18.51296084,13.40593716,19.156104,,39993.429,0.018,-1.35,4.0
128,11,10.0799928,2.0,6.48,83.51529802244899,4.05,6.317490975,3.6461,0.5,18.51296084,16.569202466122448,28.64589991836735,,25710.0615,0.018,-1.05,11.0
129,3,10.0799928,2.0,9.64326530612245,96.16835924693878,7.130612244897959,13.050865320918367,25.788957142857146,0.5,43.8190832889796,29.222263690612245,19.156104,,42850.1025,0.018,-1.45,3.0
130,9,16.406523412244898,2.0,6.48,23.413257206122452,4.05,12.873671259183673,47.93181428571429,6.826530612244898,18.51296084,19.7324677722449,19.156104,,31423.4085,0.018,-1.25,9.0
131,1,12.599991,3.5816326530612246,7.2,22.499991,12.408163265306122,6.6499905,16.491061224489798,0.5,27.39549046530612,14.1115128,20.16432,,45706.776000000005,0.018,-1.1,1.0
132,8,10.0799928,8.244897959183675,9.64326530612245,74.02550210408164,16.372448979591837,13.936835629591837,22.625691836734696,47.94897959183674,18.51296084,13.40593716,22.319369306122447,,31423.4085,0.018,-1.15,8.0
133,6,35.38611524897959,5.122448979591837,63.418775510204085,80.35203271632653,4.05,11.633312827040816,3.6461,3.663265306122449,18.51296084,13.40593716,19.156104,,37136.7555,0.018,-1.35,6.0
134,9,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,57.43877551020408,21.676226146122453,13.40593716,19.156104,,31423.4085,0.018,-1.25,9.0
135,9,10.0799928,2.0,6.48,20.2499919,4.05,6.317490975,9.972630612244899,0.5,18.51296084,16.569202466122448,22.319369306122447,,31423.4085,0.018,-1.25,9.0
136,1,12.599991,11.489795918367347,11.944897959183674,22.499991,4.5,6.6499905,3.838,0.5,19.4873272,14.1115128,20.16432,,45706.776000000005,0.018,-1.1,1.0
137,2,14.181623653061223,8.326530612244898,7.2,22.499991,28.22448979591837,7.331623928571429,32.30738775510204,0.5,19.4873272,22.019676065306122,20.16432,,39993.429,0.018,-1.0,2.0
138,2,12.599991,2.0,11.944897959183674,22.499991,25.06122448979592,6.820398857142857,3.838,0.5,19.4873272,14.1115128,54.960238367346946,,39993.429,0.018,-1.0,2.0
139,7,22.733054024489796,2.0,6.48,20.2499919,41.0173469387755,7.912237530612245,22.625691836734696,0.5,18.51296084,13.40593716,85.58467542857143,,34280.082,0.018,-1.25,7.0
140,4,13.243258106122449,2.0,6.48,20.2499919,4.05,6.317490975,3.6461,16.316326530612244,28.002756758367347,13.40593716,19.156104,,39993.429,0.018,-1.35,4.0
141,9,10.0799928,2.0,12.806530612244899,55.04591026734694,22.533673469387754,7.735043468877551,13.135895918367348,0.5,18.51296084,13.40593716,22.319369306122447,,31423.4085,0.018,-1.25,9.0
142,5,25.896319330612243,2.0,6.48,64.53570618571429,13.291836734693877,14.822805938265306,6.80936530612245,0.5,65.96194043183674,13.40593716,28.64589991836735,,37136.7555,0.018,-1.25,5.0
143,9,10.0799928,8.244897959183675,6.48,23.413257206122452,4.05,6.317490975,3.6461,60.602040816326536,81.77826696244898,19.7324677722449,19.156104,,31423.4085,0.018,-1.25,9.0
144,0,55.30407263265306,2.0,15.108163265306123,22.499991,4.5,6.6499905,7.001265306122449,0.5,19.4873272,14.1115128,20.16432,,51420.123,0.018,-1.2,0.0
145,8,10.0799928,2.0,6.48,20.2499919,7.130612244897959,6.317490975,6.80936530612245,0.5,18.51296084,95.65083511918368,38.1356958367347,,31423.4085,0.018,-1.15,8.0
146,4,10.0799928,2.0,22.296326530612248,39.229583736734696,4.05,8.975401901020408,6.80936530612245,0.5,18.51296084,16.569202466122448,19.156104,,39993.429,0.018,-1.35,4.0
147,3,10.0799928,2.0,6.48,48.719379655102045,7.130612244897959,14.468417814795918,6.80936530612245,0.5,24.8394914522449,19.7324677722449,69.76834889795919,,42850.1025,0.018,-1.45,3.0
148,3,10.0799928,80.06122448979592,6.48,26.5765225122449,4.05,6.849073160204082,3.6461,0.5,24.8394914522449,13.40593716,19.156104,,42850.1025,0.018,-1.45,3.0
149,1,12.599991,2.0,7.2,27.244888959183676,15.571428571428573,6.6499905,3.838,5.244897959183674,19.4873272,14.1115128,21.745952653061224,,45706.776000000005,0.018,-1.1,1.0
150,9,22.733054024489796,14.489795918367347,6.48,20.2499919,4.05,7.026267221938776,3.6461,0.5,18.51296084,13.40593716,19.156104,,31423.4085,0.018,-1.25,9.0
151,11,10.0799928,2.0,6.48,23.413257206122452,34.85612244897959,8.975401901020408,3.6461,25.806122448979593,18.51296084,19.7324677722449,22.319369306122447,,25710.0615,0.018,-1.05,11.0
